15.0,14.670414,14.361606,14.068614,13.786166,13.50859,13.229768,12.943147,12.642875,12.327788,11.997199,11.650782,11.288342,10.909591,10.513995,10.100668,9.668268,9.2148695,8.73777,8.233219,7.69599,7.118675,6.4903717,5.794003,5.0
15.0,14.671157,14.363186,14.071176,13.789864,13.513516,13.235861,12.950132,12.650188,12.33482,12.003457,11.656003,11.292463,10.912668,10.516134,10.1019945,9.668921,9.215004,8.737544,8.232778,7.6954603,7.1181602,6.4899545,5.7937565,5.0
15.0,14.672594,14.366266,14.07623,13.7972765,13.523566,13.248476,12.964692,12.665421,12.349342,12.016184,11.666442,11.30058,10.918649,10.520223,10.104447,9.670023,9.215073,8.73691,8.231747,7.694289,7.1170526,6.489071,5.793238,5.0
15.0,14.674608,14.37064,14.083565,13.8083515,13.539094,13.268555,12.988141,12.689937,12.372367,12.03575,11.681992,11.312366,10.927148,10.525873,10.107624,9.671147,9.214658,8.735501,8.229834,7.6922636,7.1152086,6.487634,5.7924056,5.0
15.0,14.676978,14.375887,14.092653,13.822727,13.560451,13.297795,13.022857,12.726256,12.4057045,12.062494,11.702164,11.327112,10.937519,10.532509,10.110918,9.671617,9.213087,8.732739,8.226601,7.6890836,7.112441,6.485537,5.7912097,5.0
15.0,14.679346,14.381261,14.102385,13.839195,13.587395,13.339381,13.073241,12.778863,12.452663,12.096006,11.725445,11.343453,10.948838,10.539473,10.113558,9.670424,9.209344,8.727804,8.221484,7.684409,7.1085663,6.482692,5.7896156,5.0
15.0,14.681223,14.38565,14.110757,13.854625,13.616703,13.400284,13.146927,12.855383,12.52041,12.132375,11.748023,11.359083,10.960114,10.546397,10.114708,9.665991,9.20187,8.719592,8.213857,7.677948,7.1034827,6.479084,5.7876334,5.0
15.0,14.682094,14.387779,14.115047,13.862847,13.631998,13.426649,13.179595,12.889582,12.550597,12.152694,11.762425,11.371048,10.971032,10.554311,10.113686,9.655359,9.188144,8.706743,8.203215,7.669639,7.0972977,6.4748464,5.7853494,5.0
15.0,14.681631,14.386851,14.113671,13.861064,13.629879,13.424308,13.177194,12.887379,12.549065,12.152584,11.764938,11.377859,10.983416,10.568655,10.110343,9.631372,9.164024,8.688048,8.189672,7.6599665,7.090487,6.470328,5.782954,5.0
15.0,14.679811,14.382815,14.106548,13.849157,13.610179,13.393024,13.139392,12.8483,12.5151,12.130973,11.754124,11.378601,11.001154,10.608328,10.105879,9.5723095,9.124103,8.664296,8.1750145,7.650367,7.084002,6.4661007,5.780728,5.0
15.0,14.676912,14.376371,14.095105,13.829698,13.57598,13.326515,13.059614,12.765532,12.441532,12.090064,11.729911,11.3688,11.020733,10.73744,-1e+30,9.400941,9.072921,8.643859,8.164094,7.643311,7.0791016,6.4628105,5.7789617,5.0
15.0,14.673406,14.368694,14.081914,13.808647,13.543389,13.278303,13.001739,12.704756,12.385892,12.047213,11.695489,11.334844,10.966287,10.577592,10.071721,9.549063,9.1063595,8.650013,8.163332,7.640899,7.076611,6.4608283,5.777813,5.0
15.0,14.669734,14.360809,14.068838,13.788946,13.515398,13.241138,12.95777,12.658146,12.341113,12.00736,11.659022,11.2969475,10.918635,10.514124,10.062187,9.591551,9.13111,8.660679,8.166963,7.641436,7.075969,6.4599514,5.7772107,5.0
15.0,14.666211,14.353369,14.056852,13.771629,13.492049,13.211677,12.923367,12.621282,12.304323,11.972273,11.625348,11.2630205,10.882945,10.480276,10.050144,9.6011505,9.142051,8.667695,8.170446,7.642717,7.076118,6.45967,5.7769375,5.0
15.0,14.663015,14.346705,14.046343,13.756868,13.472766,13.187978,12.895912,12.591598,12.273962,11.942329,11.596153,11.234498,10.85564,10.457208,10.03768,9.599348,9.144361,8.670283,8.172113,7.643445,7.0762296,6.459506,5.776766,5.0
15.0,14.66022,14.340932,14.037372,13.744498,13.456911,13.168772,12.873754,12.567487,12.248935,11.917233,11.571556,11.210889,10.833911,10.439158,10.025632,9.59337,9.142097,8.669613,8.171872,7.643191,7.075892,6.4591646,5.776539,5.0
15.0,14.657838,14.336042,14.029847,13.734248,13.443923,13.153164,12.855782,12.547848,12.228371,11.89643,11.551106,11.191392,10.816146,10.424176,10.014424,9.586006,9.137643,8.666954,8.170189,7.6420155,7.0750175,6.458536,5.7761846,5.0
15.0,14.655847,14.331971,14.023624,13.725832,13.433334,13.140497,12.8412075,12.531876,12.2115555,11.879325,11.534243,11.175312,10.80145,10.411509,10.0042925,9.578482,9.13233,8.663272,8.167613,7.6401772,7.0737,6.4576406,5.7757006,5.0
15.0,14.654208,14.328633,14.018542,13.718993,13.424764,13.130271,12.829444,12.518955,12.197905,11.865381,11.520448,11.162109,10.789289,10.400811,9.995364,9.571396,9.126917,8.659228,8.164619,7.6379724,7.0721064,6.4565635,5.775123,5.0
15.0,14.652885,14.325942,14.014456,13.713509,13.417908,13.122101,12.820044,12.508614,12.186947,11.854153,11.509296,11.151382,10.77932,10.391893,9.987703,9.565063,9.121848,8.655264,8.161571,7.635667,7.070415,6.455413,5.7745056,5.0
15.0,14.651841,14.323818,14.011237,13.709196,13.412524,13.115689,12.812663,12.5004835,12.178314,11.845279,11.500451,11.142829,10.771306,10.384627,9.981334,9.559657,9.117386,8.651668,8.1587305,7.6334743,7.068784,6.4542947,5.773903,5.0
15.0,14.651043,14.322198,14.008782,13.70591,13.408424,13.110807,12.807042,12.494284,12.171718,11.838483,11.493654,11.136226,10.765075,10.378921,9.976258,9.555269,9.11369,8.648626,8.156284,7.631557,7.0673413,6.4532976,5.7733636,5.0
15.0,14.650466,14.321027,14.0070095,13.703539,13.405467,13.107286,12.802984,12.489804,12.166945,11.833555,11.488713,11.131407,10.760503,10.374701,9.972467,9.551951,9.110857,8.646262,8.154357,7.6300297,7.0661826,6.452492,5.7729263,5.0
15.0,14.650091,14.320267,14.00586,13.702001,13.40355,13.105003,12.800353,12.486897,12.163845,11.830349,11.485491,11.128255,10.757502,10.371916,9.969949,9.54973,9.108943,8.64465,8.153032,7.6289716,7.065375,6.451928,5.7726192,5.0
15.0,14.649907,14.319893,14.005295,13.701245,13.402608,13.103881,12.799059,12.485467,12.162318,11.82877,11.483901,11.126698,10.756015,10.370532,9.968693,9.548616,9.107979,8.643835,8.152358,7.628431,7.064961,6.4516387,5.7724614,5.0
